,Estacion,Fecha,temperatura,radiacion,humedad relativa
3366,Bonanza,2022-12-18 06:45,20.8,35.5,100
3367,Bonanza,2022-12-18 07:00,21.4,71.5,100
3368,Bonanza,2022-12-18 07:15,21.6,57.7,100
3369,Bonanza,2022-12-18 07:30,21.8,53.5,100
3370,Bonanza,2022-12-18 07:45,22.3,116.6,100
3371,Bonanza,2022-12-18 08:00,22.7,230.8,100
3372,Bonanza,2022-12-18 08:15,24.3,303.3,99
3373,Bonanza,2022-12-18 08:30,25.7,362.4,90
3374,Bonanza,2022-12-18 08:45,27.9,387.3,82
3375,Bonanza,2022-12-18 09:00,28.8,439.9,77
3376,Bonanza,2022-12-18 09:15,29.4,512.6,73
3377,Bonanza,2022-12-18 09:30,30.0,560.0,70
3378,Bonanza,2022-12-18 09:45,30.4,563.6,68
3379,Bonanza,2022-12-18 10:00,31.2,569.2,67
3380,Bonanza,2022-12-18 10:15,31.3,593.7,67
3381,Bonanza,2022-12-18 10:30,31.4,620.3,66
3382,Bonanza,2022-12-18 10:45,31.7,645.8,67
3383,Bonanza,2022-12-18 11:00,32.4,668.7,66
3384,Bonanza,2022-12-18 11:15,32.4,685.2,62
3385,Bonanza,2022-12-18 11:30,32.8,700.6,61
3386,Bonanza,2022-12-18 11:45,32.9,709.0,62
3387,Bonanza,2022-12-18 12:00,33.1,715.3,63
3388,Bonanza,2022-12-18 12:15,32.6,716.9,66
3389,Bonanza,2022-12-18 12:30,32.6,703.6,65
3390,Bonanza,2022-12-18 12:45,32.3,681.0,64
3391,Bonanza,2022-12-18 13:00,32.1,680.3,65
3392,Bonanza,2022-12-18 13:15,32.6,670.5,64
3393,Bonanza,2022-12-18 13:30,32.4,650.6,65
3394,Bonanza,2022-12-18 13:45,32.6,627.4,64
3395,Bonanza,2022-12-18 14:00,32.5,596.6,63
3396,Bonanza,2022-12-18 14:15,32.7,561.8,63
3397,Bonanza,2022-12-18 14:30,32.6,526.3,63
3398,Bonanza,2022-12-18 14:45,32.4,464.6,64
3399,Bonanza,2022-12-18 15:00,32.3,533.4,64
3400,Bonanza,2022-12-18 15:15,32.4,385.6,64
3401,Bonanza,2022-12-18 15:30,31.5,222.3,68
3402,Bonanza,2022-12-18 15:45,30.2,152.2,73
3403,Bonanza,2022-12-18 16:00,29.8,136.3,75
3404,Bonanza,2022-12-18 16:15,29.6,121.4,76
3405,Bonanza,2022-12-18 16:30,29.3,105.6,78
3406,Bonanza,2022-12-18 16:45,29.0,74.2,79
3407,Bonanza,2022-12-18 17:00,28.7,58.6,80
3408,Bonanza,2022-12-18 17:15,28.3,31.9,83
3409,Bonanza,2022-12-18 17:30,27.9,16.2,85
3410,Bonanza,2022-12-18 17:45,27.2,5.9,89
3411,Bonanza,2022-12-18 18:00,26.5,2.1,93
3412,Bonanza,2022-12-18 18:15,25.9,1.3,97
3413,Bonanza,2022-12-18 18:30,25.5,1.3,99
3414,Bonanza,2022-12-18 18:45,25.1,1.2,100
3415,Bonanza,2022-12-18 19:00,24.8,1.3,100
3416,Bonanza,2022-12-18 19:15,24.6,1.3,100
3417,Bonanza,2022-12-18 19:30,24.5,1.3,100
3418,Bonanza,2022-12-18 19:45,24.4,1.2,100
3419,Bonanza,2022-12-18 20:00,24.4,1.3,100
3420,Bonanza,2022-12-18 20:15,24.4,1.3,100
3421,Bonanza,2022-12-18 20:30,24.4,1.2,100
3422,Bonanza,2022-12-18 20:45,24.5,1.3,100
3423,Bonanza,2022-12-18 21:00,24.4,1.2,100
3424,Bonanza,2022-12-18 21:15,24.2,1.3,100
3425,Bonanza,2022-12-18 21:30,24.1,1.1,100
3426,Bonanza,2022-12-18 21:45,24.0,1.2,100
3427,Bonanza,2022-12-18 22:00,23.8,1.1,100
3428,Bonanza,2022-12-18 22:15,23.8,1.3,100
3429,Bonanza,2022-12-18 22:30,23.8,1.3,100
3430,Bonanza,2022-12-18 22:45,23.7,1.2,100
3431,Bonanza,2022-12-18 23:00,23.6,1.3,100
3432,Bonanza,2022-12-18 23:15,23.7,1.2,100
3433,Bonanza,2022-12-18 23:30,23.6,1.3,100
3434,Bonanza,2022-12-18 23:45,23.5,1.3,100
3435,Bonanza,2022-12-19 00:00,23.5,1.2,100
3436,Bonanza,2022-12-19 00:15,23.4,1.3,100
3437,Bonanza,2022-12-19 00:30,23.4,1.3,100
3438,Bonanza,2022-12-19 00:45,23.3,1.2,100
3439,Bonanza,2022-12-19 01:00,23.2,1.2,100
3440,Bonanza,2022-12-19 01:15,23.1,1.3,100
3441,Bonanza,2022-12-19 01:30,23.0,1.3,100
3442,Bonanza,2022-12-19 01:45,22.9,1.2,100
3443,Bonanza,2022-12-19 02:00,22.7,1.2,100
3444,Bonanza,2022-12-19 02:15,22.5,1.2,100
3445,Bonanza,2022-12-19 02:30,22.3,1.3,100
3446,Bonanza,2022-12-19 02:45,22.3,1.3,100
3447,Bonanza,2022-12-19 03:00,22.1,1.3,100
3448,Bonanza,2022-12-19 03:15,21.9,1.3,100
3449,Bonanza,2022-12-19 03:30,21.7,1.3,100
3450,Bonanza,2022-12-19 03:45,21.6,1.3,100
3451,Bonanza,2022-12-19 04:00,21.6,1.2,100
3452,Bonanza,2022-12-19 04:15,21.4,1.3,100
3453,Bonanza,2022-12-19 04:30,21.4,1.1,100
3454,Bonanza,2022-12-19 04:45,21.4,1.3,100
3455,Bonanza,2022-12-19 05:00,21.4,1.3,100
3456,Bonanza,2022-12-19 05:15,21.2,1.3,100
3457,Bonanza,2022-12-19 05:30,21.3,1.3,100
3458,Bonanza,2022-12-19 05:45,21.2,1.3,100
3459,Bonanza,2022-12-19 06:00,21.1,1.3,100
3460,Bonanza,2022-12-19 06:15,20.9,2.0,100
3461,Bonanza,2022-12-19 06:30,20.8,6.1,100
3462,Bonanza,2022-12-19 06:45,20.8,18.5,100
3463,Bonanza,2022-12-19 07:00,21.3,57.7,100
3464,Bonanza,2022-12-19 07:15,22.1,97.5,100
3465,Bonanza,2022-12-19 07:30,22.9,141.4,100
3466,Bonanza,2022-12-19 07:45,23.6,188.2,100
3467,Bonanza,2022-12-19 08:00,24.8,235.1,96
3468,Bonanza,2022-12-19 08:15,26.2,278.7,90
3469,Bonanza,2022-12-19 08:30,27.3,319.3,86
3470,Bonanza,2022-12-19 08:45,28.5,363.3,81
3471,Bonanza,2022-12-19 09:00,28.9,409.7,78
3472,Bonanza,2022-12-19 09:15,29.9,452.8,73
3473,Bonanza,2022-12-19 09:30,30.4,497.1,67
3474,Bonanza,2022-12-19 09:45,30.8,535.0,65
3475,Bonanza,2022-12-19 10:00,31.4,568.9,63
3476,Bonanza,2022-12-19 10:15,31.2,597.3,64
3477,Bonanza,2022-12-19 10:30,31.5,628.3,62
3478,Bonanza,2022-12-19 10:45,32.0,650.6,59
3479,Bonanza,2022-12-19 11:00,32.6,670.2,59
3480,Bonanza,2022-12-19 11:15,32.4,686.8,59
3481,Bonanza,2022-12-19 11:30,32.7,694.7,57
3482,Bonanza,2022-12-19 11:45,32.9,700.8,57
3483,Bonanza,2022-12-19 12:00,33.1,705.3,57
3484,Bonanza,2022-12-19 12:15,33.8,710.8,55
3485,Bonanza,2022-12-19 12:30,33.9,708.0,54
3486,Bonanza,2022-12-19 12:45,33.5,696.7,55
3487,Bonanza,2022-12-19 13:00,34.2,670.6,56
3488,Bonanza,2022-12-19 13:15,34.1,670.3,57
3489,Bonanza,2022-12-19 13:30,33.9,649.4,57
3490,Bonanza,2022-12-19 13:45,33.8,629.6,59
3491,Bonanza,2022-12-19 14:00,34.1,596.5,60
3492,Bonanza,2022-12-19 14:15,34.1,561.0,58
3493,Bonanza,2022-12-19 14:30,33.4,516.9,61
3494,Bonanza,2022-12-19 14:45,33.3,488.7,61
3495,Bonanza,2022-12-19 15:00,32.9,446.3,62
3496,Bonanza,2022-12-19 15:15,32.3,405.5,64
3497,Bonanza,2022-12-19 15:30,32.1,366.9,64
3498,Bonanza,2022-12-19 15:45,32.3,325.5,63
3499,Bonanza,2022-12-19 16:00,32.1,284.2,62
3500,Bonanza,2022-12-19 16:15,31.6,232.3,64
3501,Bonanza,2022-12-19 16:30,31.2,181.2,64
3502,Bonanza,2022-12-19 16:45,30.7,147.5,66
3503,Bonanza,2022-12-19 17:00,30.3,101.4,68
3504,Bonanza,2022-12-19 17:15,29.6,63.4,70
3505,Bonanza,2022-12-19 17:30,28.7,25.6,73
3506,Bonanza,2022-12-19 17:45,27.7,7.5,76
3507,Bonanza,2022-12-19 18:00,26.8,2.5,80
3508,Bonanza,2022-12-19 18:15,25.8,1.3,86
3509,Bonanza,2022-12-19 18:30,25.0,1.3,91
3510,Bonanza,2022-12-19 18:45,24.5,1.2,94
3511,Bonanza,2022-12-19 19:00,24.0,1.3,98
3512,Bonanza,2022-12-19 19:15,23.8,1.3,100
3513,Bonanza,2022-12-19 19:30,23.6,1.4,100
3514,Bonanza,2022-12-19 19:45,23.7,1.3,100
3515,Bonanza,2022-12-19 20:00,23.8,1.2,100
3516,Bonanza,2022-12-19 20:15,23.8,1.2,100
3517,Bonanza,2022-12-19 20:30,23.8,1.2,100
3518,Bonanza,2022-12-19 20:45,23.8,1.3,100
3519,Bonanza,2022-12-19 21:00,23.7,1.2,100
3520,Bonanza,2022-12-19 21:15,23.7,1.2,100
3521,Bonanza,2022-12-19 21:30,23.8,1.1,100
3522,Bonanza,2022-12-19 21:45,23.9,1.3,100
3523,Bonanza,2022-12-19 22:00,23.9,1.3,100
3524,Bonanza,2022-12-19 22:15,23.8,1.3,100
3525,Bonanza,2022-12-19 22:30,23.7,1.2,100
3526,Bonanza,2022-12-19 22:45,23.5,1.3,100
3527,Bonanza,2022-12-19 23:00,23.3,1.3,100
3528,Bonanza,2022-12-19 23:15,23.1,1.3,100
3529,Bonanza,2022-12-19 23:30,23.0,1.3,100
3530,Bonanza,2022-12-19 23:45,23.2,1.3,100
3531,Bonanza,2022-12-20 00:00,23.4,1.2,100
3532,Bonanza,2022-12-20 00:15,23.4,1.3,100
3533,Bonanza,2022-12-20 00:30,23.2,1.2,100
3534,Bonanza,2022-12-20 00:45,23.0,1.3,100
3535,Bonanza,2022-12-20 01:00,22.7,1.1,100
3536,Bonanza,2022-12-20 01:15,22.5,1.3,100
3537,Bonanza,2022-12-20 01:30,22.4,1.2,100
3538,Bonanza,2022-12-20 01:45,22.4,1.2,100
3539,Bonanza,2022-12-20 02:00,22.3,1.3,100
3540,Bonanza,2022-12-20 02:15,22.2,1.3,100
3541,Bonanza,2022-12-20 02:30,22.1,1.1,100
3542,Bonanza,2022-12-20 02:45,22.0,1.3,100
3543,Bonanza,2022-12-20 03:00,21.9,1.2,100
3544,Bonanza,2022-12-20 03:15,21.7,1.2,100
3545,Bonanza,2022-12-20 03:30,21.6,1.3,100
3546,Bonanza,2022-12-20 03:45,21.5,1.2,100
3547,Bonanza,2022-12-20 04:00,21.5,1.2,100
3548,Bonanza,2022-12-20 04:15,21.3,1.2,100
3549,Bonanza,2022-12-20 04:30,21.2,1.2,100
3550,Bonanza,2022-12-20 04:45,21.2,1.3,100
3551,Bonanza,2022-12-20 05:00,21.1,1.2,100
3552,Bonanza,2022-12-20 05:15,21.0,1.1,100
3553,Bonanza,2022-12-20 05:30,20.9,1.3,100
3554,Bonanza,2022-12-20 05:45,20.8,1.3,100
3555,Bonanza,2022-12-20 06:00,20.7,1.3,100
3556,Bonanza,2022-12-20 06:15,20.6,2.0,100
3557,Bonanza,2022-12-20 06:30,20.5,5.9,100
3558,Bonanza,2022-12-20 06:45,20.5,18.9,100
3559,Bonanza,2022-12-20 07:00,20.8,53.3,100
3560,Bonanza,2022-12-20 07:15,21.3,92.5,100
3561,Bonanza,2022-12-20 07:30,21.8,132.9,99
3562,Bonanza,2022-12-20 07:45,22.7,174.2,96
3563,Bonanza,2022-12-20 08:00,23.5,216.1,93
3564,Bonanza,2022-12-20 08:15,24.7,258.4,89
3565,Bonanza,2022-12-20 08:30,26.1,307.3,84
3566,Bonanza,2022-12-20 08:45,27.3,354.7,81
3567,Bonanza,2022-12-20 09:00,28.3,400.7,81
3568,Bonanza,2022-12-20 09:15,28.9,445.2,80
3569,Bonanza,2022-12-20 09:30,29.3,484.8,79
3570,Bonanza,2022-12-20 09:45,29.7,522.1,78
3571,Bonanza,2022-12-20 10:00,29.8,556.8,77
3572,Bonanza,2022-12-20 10:15,30.8,589.8,73
3573,Bonanza,2022-12-20 10:30,31.2,615.4,70
3574,Bonanza,2022-12-20 10:45,32.2,648.8,66
3575,Bonanza,2022-12-20 11:00,32.6,670.9,63
3576,Bonanza,2022-12-20 11:15,32.8,690.6,63
3577,Bonanza,2022-12-20 11:30,32.7,695.7,64
3578,Bonanza,2022-12-20 11:45,33.4,713.4,62
3579,Bonanza,2022-12-20 12:00,33.3,714.0,60
3580,Bonanza,2022-12-20 12:15,33.6,724.3,60
3581,Bonanza,2022-12-20 12:30,33.6,723.2,59
3582,Bonanza,2022-12-20 12:45,34.1,723.8,58
3583,Bonanza,2022-12-20 13:00,33.9,757.7,63
3584,Bonanza,2022-12-20 13:15,33.8,752.7,64
3585,Bonanza,2022-12-20 13:30,32.6,452.1,66
3586,Bonanza,2022-12-20 13:45,32.6,644.4,65
3587,Bonanza,2022-12-20 14:00,33.2,671.8,62
3588,Bonanza,2022-12-20 14:15,33.3,602.9,62
3589,Bonanza,2022-12-20 14:30,33.0,549.5,61
3590,Bonanza,2022-12-20 14:45,32.8,498.9,60
3591,Bonanza,2022-12-20 15:00,32.7,450.8,61
3592,Bonanza,2022-12-20 15:15,32.3,387.4,62
3593,Bonanza,2022-12-20 15:30,32.1,338.5,64
3594,Bonanza,2022-12-20 15:45,32.0,304.2,64
3595,Bonanza,2022-12-20 16:00,32.0,258.9,64
3596,Bonanza,2022-12-20 16:15,31.7,214.0,65
3597,Bonanza,2022-12-20 16:30,31.0,171.9,68
3598,Bonanza,2022-12-20 16:45,30.6,120.2,70
3599,Bonanza,2022-12-20 17:00,30.0,81.2,72
3600,Bonanza,2022-12-20 17:15,29.5,56.4,75
3601,Bonanza,2022-12-20 17:30,28.9,29.2,78
3602,Bonanza,2022-12-20 17:45,28.2,8.6,81
3603,Bonanza,2022-12-20 18:00,27.5,2.3,86
3604,Bonanza,2022-12-20 18:15,26.6,1.3,91
3605,Bonanza,2022-12-20 18:30,26.0,1.3,95
3606,Bonanza,2022-12-20 18:45,25.5,1.3,99
3607,Bonanza,2022-12-20 19:00,25.1,1.2,100
3608,Bonanza,2022-12-20 19:15,24.7,1.3,100
3609,Bonanza,2022-12-20 19:30,24.5,1.3,100
3610,Bonanza,2022-12-20 19:45,24.2,1.2,100
3611,Bonanza,2022-12-20 20:00,24.1,1.2,100
3612,Bonanza,2022-12-20 20:15,24.1,1.3,100
3613,Bonanza,2022-12-20 20:30,23.8,1.2,100
3614,Bonanza,2022-12-20 20:45,23.7,1.4,100
3615,Bonanza,2022-12-20 21:00,23.5,1.3,100
3616,Bonanza,2022-12-20 21:15,23.4,1.3,100
3617,Bonanza,2022-12-20 21:30,23.2,1.2,100
3618,Bonanza,2022-12-20 21:45,23.2,1.4,100
3619,Bonanza,2022-12-20 22:00,23.0,1.2,100
3620,Bonanza,2022-12-20 22:15,22.9,1.3,100
3621,Bonanza,2022-12-20 22:30,22.7,1.2,100
3622,Bonanza,2022-12-20 22:45,22.5,1.2,100
3623,Bonanza,2022-12-20 23:00,22.5,1.3,100
3624,Bonanza,2022-12-20 23:15,22.5,1.2,100
3625,Bonanza,2022-12-20 23:30,22.4,1.2,100
3626,Bonanza,2022-12-20 23:45,22.3,1.1,100
3627,Bonanza,2022-12-21 00:00,22.3,1.2,100
3628,Bonanza,2022-12-21 00:15,22.4,1.2,100
3629,Bonanza,2022-12-21 00:30,22.3,1.1,100
3630,Bonanza,2022-12-21 00:45,22.2,1.3,100
3631,Bonanza,2022-12-21 01:00,22.2,1.2,100
3632,Bonanza,2022-12-21 01:15,22.2,1.2,100
3633,Bonanza,2022-12-21 01:30,22.1,1.1,100
3634,Bonanza,2022-12-21 01:45,22.0,1.3,100
3635,Bonanza,2022-12-21 02:00,21.8,1.2,100
3636,Bonanza,2022-12-21 02:15,21.8,1.2,100
3637,Bonanza,2022-12-21 02:30,21.7,1.2,100
3638,Bonanza,2022-12-21 02:45,21.7,1.2,100
3639,Bonanza,2022-12-21 03:00,21.6,1.1,100
3640,Bonanza,2022-12-21 03:15,21.5,1.3,100
3641,Bonanza,2022-12-21 03:30,21.4,1.2,100
3642,Bonanza,2022-12-21 03:45,21.4,1.3,100
3643,Bonanza,2022-12-21 04:00,21.3,1.2,100
3644,Bonanza,2022-12-21 04:15,21.4,1.2,100
3645,Bonanza,2022-12-21 04:30,21.3,1.2,100
3646,Bonanza,2022-12-21 04:45,21.1,1.2,100
3647,Bonanza,2022-12-21 05:00,21.0,1.2,100
3648,Bonanza,2022-12-21 05:15,21.0,1.2,100
3649,Bonanza,2022-12-21 05:30,21.1,1.3,100
3650,Bonanza,2022-12-21 05:45,21.0,1.3,100
3651,Bonanza,2022-12-21 06:00,20.9,1.3,100
3652,Bonanza,2022-12-21 06:15,20.9,1.7,100
3653,Bonanza,2022-12-21 06:30,20.8,4.8,100
3654,Bonanza,2022-12-21 06:45,20.8,10.0,100
3655,Bonanza,2022-12-21 07:00,21.0,17.5,100
3656,Bonanza,2022-12-21 07:15,21.4,51.1,100
3657,Bonanza,2022-12-21 07:30,22.3,101.4,100
3658,Bonanza,2022-12-21 07:45,22.9,127.5,100
3659,Bonanza,2022-12-21 08:00,23.5,130.5,100
3660,Bonanza,2022-12-21 08:15,24.8,287.4,100
3661,Bonanza,2022-12-21 08:30,25.8,305.4,98
3662,Bonanza,2022-12-21 08:45,27.2,348.1,92
3663,Bonanza,2022-12-21 09:00,28.1,384.6,89
3664,Bonanza,2022-12-21 09:15,29.2,426.5,85
3665,Bonanza,2022-12-21 09:30,29.7,428.4,82
3666,Bonanza,2022-12-21 09:45,29.8,478.1,81
3667,Bonanza,2022-12-21 10:00,30.2,513.9,79
3668,Bonanza,2022-12-21 10:15,30.4,519.6,78
3669,Bonanza,2022-12-21 10:30,30.6,617.6,75
3670,Bonanza,2022-12-21 10:45,30.9,733.6,74
3671,Bonanza,2022-12-21 11:00,31.6,775.9,71
3672,Bonanza,2022-12-21 11:15,32.8,766.3,69
3673,Bonanza,2022-12-21 11:30,31.7,534.2,70
3674,Bonanza,2022-12-21 11:45,32.3,730.7,68
3675,Bonanza,2022-12-21 12:00,32.0,666.3,67
3676,Bonanza,2022-12-21 12:15,32.3,683.1,64
3677,Bonanza,2022-12-21 12:30,32.9,734.3,62
3678,Bonanza,2022-12-21 12:45,32.8,720.2,63
3679,Bonanza,2022-12-21 13:00,32.5,628.1,64
3680,Bonanza,2022-12-21 13:15,32.0,441.7,66
3681,Bonanza,2022-12-21 13:30,31.8,503.1,67
3682,Bonanza,2022-12-21 13:45,32.1,593.4,67
3683,Bonanza,2022-12-21 14:00,32.2,604.1,67
3684,Bonanza,2022-12-21 14:15,32.5,579.1,66
3685,Bonanza,2022-12-21 14:30,32.2,541.6,67
3686,Bonanza,2022-12-21 14:45,32.1,534.3,69
3687,Bonanza,2022-12-21 15:00,31.6,460.3,71
3688,Bonanza,2022-12-21 15:15,30.7,223.2,74
3689,Bonanza,2022-12-21 15:30,29.8,136.5,77
3690,Bonanza,2022-12-21 15:45,28.9,30.2,80
3691,Bonanza,2022-12-21 16:00,26.7,77.9,96
3692,Bonanza,2022-12-21 16:15,26.7,76.5,97
3693,Bonanza,2022-12-21 16:30,27.2,122.4,95
3694,Bonanza,2022-12-21 16:45,28.3,124.3,91
3695,Bonanza,2022-12-21 17:00,28.3,94.4,88
3696,Bonanza,2022-12-21 17:15,27.8,55.2,89
3697,Bonanza,2022-12-21 17:30,26.8,19.9,91
3698,Bonanza,2022-12-21 17:45,25.9,6.3,95
3699,Bonanza,2022-12-21 18:00,25.2,2.3,98
3700,Bonanza,2022-12-21 18:15,24.6,1.3,100
3701,Bonanza,2022-12-21 18:30,24.4,1.2,100
3702,Bonanza,2022-12-21 18:45,24.2,1.1,100
3703,Bonanza,2022-12-21 19:00,24.1,1.1,100
3704,Bonanza,2022-12-21 19:15,24.1,1.3,100
3705,Bonanza,2022-12-21 19:30,24.1,1.3,100
3706,Bonanza,2022-12-21 19:45,24.1,1.2,100
3707,Bonanza,2022-12-21 20:00,24.0,1.3,100
3708,Bonanza,2022-12-21 20:15,23.8,1.2,100
3709,Bonanza,2022-12-21 20:30,23.7,1.3,100
3710,Bonanza,2022-12-21 20:45,23.5,1.2,100
3711,Bonanza,2022-12-21 21:00,23.4,1.3,100
3712,Bonanza,2022-12-21 21:15,23.2,1.2,100
3713,Bonanza,2022-12-21 21:30,22.9,1.2,100
3714,Bonanza,2022-12-21 21:45,22.8,1.2,100
3715,Bonanza,2022-12-21 22:00,22.7,1.3,100
3716,Bonanza,2022-12-21 22:15,22.5,1.2,100
3717,Bonanza,2022-12-21 22:30,22.4,1.1,100
3718,Bonanza,2022-12-21 22:45,22.4,1.3,100
3719,Bonanza,2022-12-21 23:00,22.3,1.2,100
3720,Bonanza,2022-12-21 23:15,22.2,1.2,100
3721,Bonanza,2022-12-21 23:30,22.2,1.3,100
3722,Bonanza,2022-12-21 23:45,22.3,1.2,100
3723,Bonanza,2022-12-22 00:00,22.3,1.2,100
3724,Bonanza,2022-12-22 00:15,22.3,1.2,100
3725,Bonanza,2022-12-22 00:30,22.2,1.2,100
3726,Bonanza,2022-12-22 00:45,22.0,1.2,100
3727,Bonanza,2022-12-22 01:00,22.0,1.2,100
3728,Bonanza,2022-12-22 01:15,22.0,1.3,100
3729,Bonanza,2022-12-22 01:30,22.0,1.4,100
3730,Bonanza,2022-12-22 01:45,21.8,1.2,100
3731,Bonanza,2022-12-22 02:00,21.6,1.3,100
3732,Bonanza,2022-12-22 02:15,21.4,1.3,100
3733,Bonanza,2022-12-22 02:30,21.3,1.2,100
3734,Bonanza,2022-12-22 02:45,21.2,1.2,100
3735,Bonanza,2022-12-22 03:00,21.1,1.1,100
3736,Bonanza,2022-12-22 03:15,21.1,1.3,100
3737,Bonanza,2022-12-22 03:30,21.1,1.2,100
3738,Bonanza,2022-12-22 03:45,21.1,1.2,100
3739,Bonanza,2022-12-22 04:00,21.0,1.2,100
3740,Bonanza,2022-12-22 04:15,20.8,1.2,100
3741,Bonanza,2022-12-22 04:30,20.8,1.3,100
3742,Bonanza,2022-12-22 04:45,20.6,1.3,100
3743,Bonanza,2022-12-22 05:00,20.4,1.3,100
3744,Bonanza,2022-12-22 05:15,20.2,1.2,100
3745,Bonanza,2022-12-22 05:30,20.2,1.1,100
3746,Bonanza,2022-12-22 05:45,20.1,1.3,100
3747,Bonanza,2022-12-22 06:00,20.0,1.3,100
3748,Bonanza,2022-12-22 06:15,19.9,1.8,100
3749,Bonanza,2022-12-22 06:30,19.8,5.3,100
3750,Bonanza,2022-12-22 06:45,19.8,15.7,100
3751,Bonanza,2022-12-22 07:00,20.1,48.1,100
3752,Bonanza,2022-12-22 07:15,20.6,92.7,100
3753,Bonanza,2022-12-22 07:30,20.9,136.8,100
3754,Bonanza,2022-12-22 07:45,21.4,183.2,100
3755,Bonanza,2022-12-22 08:00,22.4,231.6,100
3756,Bonanza,2022-12-22 08:15,23.2,279.3,100
3757,Bonanza,2022-12-22 08:30,24.3,326.5,97
3758,Bonanza,2022-12-22 08:45,25.9,371.7,93
3759,Bonanza,2022-12-22 09:00,27.4,417.8,89
3760,Bonanza,2022-12-22 09:15,28.7,463.0,82
3761,Bonanza,2022-12-22 09:30,29.1,504.9,77
3762,Bonanza,2022-12-22 09:45,29.9,544.4,74
3763,Bonanza,2022-12-22 10:00,30.0,581.7,73
3764,Bonanza,2022-12-22 10:15,30.8,613.5,71
3765,Bonanza,2022-12-22 10:30,30.6,645.6,68
3766,Bonanza,2022-12-22 10:45,31.1,674.0,66
3767,Bonanza,2022-12-22 11:00,31.7,693.7,65
3768,Bonanza,2022-12-22 11:15,31.9,711.5,63
3769,Bonanza,2022-12-22 11:30,32.0,724.0,62
3770,Bonanza,2022-12-22 11:45,32.4,728.3,62
3771,Bonanza,2022-12-22 12:00,32.4,735.9,62
3772,Bonanza,2022-12-22 12:15,32.8,727.9,61
3773,Bonanza,2022-12-22 12:30,32.9,727.4,64
3774,Bonanza,2022-12-22 12:45,32.9,726.8,61
3775,Bonanza,2022-12-22 13:00,32.9,723.7,62
3776,Bonanza,2022-12-22 13:15,33.0,706.2,60
3777,Bonanza,2022-12-22 13:30,32.8,684.0,60
3778,Bonanza,2022-12-22 13:45,32.8,661.0,58
3779,Bonanza,2022-12-22 14:00,32.6,647.4,57
3780,Bonanza,2022-12-22 14:15,32.6,618.4,58
3781,Bonanza,2022-12-22 14:30,32.8,583.2,58
3782,Bonanza,2022-12-22 14:45,32.5,542.8,58
3783,Bonanza,2022-12-22 15:00,32.3,504.2,59
3784,Bonanza,2022-12-22 15:15,32.2,462.3,58
3785,Bonanza,2022-12-22 15:30,32.1,416.3,58
3786,Bonanza,2022-12-22 15:45,31.8,370.5,60
3787,Bonanza,2022-12-22 16:00,31.5,316.6,60
3788,Bonanza,2022-12-22 16:15,31.3,262.5,62
3789,Bonanza,2022-12-22 16:30,31.1,208.9,63
3790,Bonanza,2022-12-22 16:45,30.8,154.8,66
3791,Bonanza,2022-12-22 17:00,30.0,104.9,68
3792,Bonanza,2022-12-22 17:15,29.5,64.3,72
3793,Bonanza,2022-12-22 17:30,28.3,31.3,77
3794,Bonanza,2022-12-22 17:45,27.2,10.1,82
3795,Bonanza,2022-12-22 18:00,26.3,2.7,86
3796,Bonanza,2022-12-22 18:15,25.5,1.3,91
3797,Bonanza,2022-12-22 18:30,24.9,1.1,95
3798,Bonanza,2022-12-22 18:45,24.6,1.4,98
3799,Bonanza,2022-12-22 19:00,24.4,1.1,99
3800,Bonanza,2022-12-22 19:15,24.4,1.3,100
3801,Bonanza,2022-12-22 19:30,24.5,1.2,100
3802,Bonanza,2022-12-22 19:45,24.6,1.4,100
3803,Bonanza,2022-12-22 20:00,24.5,1.3,100
3804,Bonanza,2022-12-22 20:15,24.1,1.2,100
3805,Bonanza,2022-12-22 20:30,23.8,1.3,100
3806,Bonanza,2022-12-22 20:45,23.6,1.4,100
3807,Bonanza,2022-12-22 21:00,23.4,1.2,100
3808,Bonanza,2022-12-22 21:15,23.2,1.3,100
3809,Bonanza,2022-12-22 21:30,23.1,1.3,100
3810,Bonanza,2022-12-22 21:45,23.0,1.3,100
3811,Bonanza,2022-12-22 22:00,22.7,1.2,100
3812,Bonanza,2022-12-22 22:15,22.6,1.2,100
3813,Bonanza,2022-12-22 22:30,22.5,1.4,100
3814,Bonanza,2022-12-22 22:45,22.2,1.1,100
3815,Bonanza,2022-12-22 23:00,22.1,1.3,100
3816,Bonanza,2022-12-22 23:15,21.9,1.3,100
3817,Bonanza,2022-12-22 23:30,21.9,1.3,100
3818,Bonanza,2022-12-22 23:45,22.0,1.3,100
3819,Bonanza,2022-12-23 00:00,21.8,1.3,100
3820,Bonanza,2022-12-23 00:15,21.6,1.3,100
3821,Bonanza,2022-12-23 00:30,21.5,1.2,100
3822,Bonanza,2022-12-23 00:45,21.4,1.3,100
3823,Bonanza,2022-12-23 01:00,21.4,1.3,100
3824,Bonanza,2022-12-23 01:15,21.3,1.3,100
3825,Bonanza,2022-12-23 01:30,21.2,1.3,100
3826,Bonanza,2022-12-23 01:45,21.2,1.2,100
3827,Bonanza,2022-12-23 02:00,21.0,1.3,100
3828,Bonanza,2022-12-23 02:15,20.9,1.3,100
3829,Bonanza,2022-12-23 02:30,20.9,1.3,100
3830,Bonanza,2022-12-23 02:45,20.8,1.2,100
